Date,Open,High,Low,Close,Adj Close,Volume
2019-07-24,10.240000,10.240000,10.240000,10.240000,10.240000,435100
2019-07-25,10.220000,10.220000,10.200000,10.220000,10.220000,4000
2019-07-26,10.200000,10.250000,10.200000,10.250000,10.250000,5400
2019-07-29,10.200000,10.250000,10.200000,10.240000,10.240000,452900
2019-07-30,10.240000,10.240000,10.233000,10.240000,10.240000,1300
2019-07-31,10.240000,10.240000,10.233000,10.240000,10.240000,1300
2019-08-01,10.240000,10.240000,10.233000,10.240000,10.240000,1300
2019-08-02,10.240000,10.240000,10.233000,10.240000,10.240000,1300
2019-08-05,10.240000,10.240000,10.233000,10.240000,10.240000,1300
2019-08-06,10.210000,10.240000,10.200000,10.240000,10.240000,91400
2019-08-07,10.200000,10.250000,10.200000,10.230000,10.230000,632800
2019-08-08,10.200000,10.250000,10.200000,10.230000,10.230000,632800
2019-08-09,10.225000,10.250000,10.200000,10.200000,10.200000,3500
2019-08-12,10.225000,10.250000,10.200000,10.200000,10.200000,3500
2019-08-13,10.220000,10.240000,10.200000,10.200000,10.200000,851200
2019-08-14,10.200000,10.240000,10.200000,10.230000,10.230000,884700
2019-08-15,10.200000,10.240000,10.200000,10.230000,10.230000,884700
2019-08-16,10.220000,10.240000,10.200000,10.220000,10.220000,500
2019-08-19,10.220000,10.220000,10.220000,10.220000,10.220000,0
2019-08-20,10.200000,10.210000,10.200000,10.200000,10.200000,1935100
2019-08-21,10.210000,10.210000,10.210000,10.210000,10.210000,10100
2019-08-22,10.212000,10.240000,10.212000,10.240000,10.240000,400
2019-08-23,10.200000,10.240000,10.200000,10.240000,10.240000,56300
2019-08-26,10.230000,10.250000,10.230000,10.230000,10.230000,886200
2019-08-27,10.260000,10.260000,10.240000,10.250000,10.250000,198600
2019-08-28,10.250000,10.250000,10.230000,10.250000,10.250000,600
2019-08-29,10.230000,10.250000,10.230000,10.250000,10.250000,3700
2019-08-30,10.250000,10.250000,10.250000,10.250000,10.250000,100
2019-09-03,10.250000,10.250000,10.250000,10.250000,10.250000,11600
2019-09-04,10.250000,10.250000,10.230000,10.240000,10.240000,206800
2019-09-05,10.250000,10.260000,10.240000,10.250000,10.250000,813900
2019-09-06,10.300000,10.300000,10.260000,10.260000,10.260000,1200
2019-09-09,10.250000,10.270000,10.240000,10.270000,10.270000,86300
2019-09-10,10.270000,10.270000,10.270000,10.270000,10.270000,0
2019-09-11,10.280000,10.280000,10.250000,10.270000,10.270000,1800
2019-09-12,10.270000,10.270000,10.270000,10.270000,10.270000,0
2019-09-13,10.250000,10.300000,10.250000,10.300000,10.300000,100300
2019-09-16,10.370000,10.370000,10.310000,10.350000,10.350000,13123000
2019-09-17,10.360000,10.360000,10.320000,10.320000,10.320000,1942800
2019-09-18,10.340000,10.350000,10.300000,10.300000,10.300000,2901900
2019-09-19,10.330000,10.340000,10.310000,10.310000,10.310000,823800
2019-09-20,10.340000,10.340000,10.310000,10.330000,10.330000,382100
2019-09-23,10.310000,10.330000,10.300000,10.320000,10.320000,61200
2019-09-24,10.300000,10.320000,10.290000,10.310000,10.310000,536500
2019-09-25,10.290000,10.330000,10.290000,10.330000,10.330000,138600
2019-09-26,10.320000,10.340000,10.310000,10.320000,10.320000,3692700
2019-09-27,10.330000,10.340000,10.305000,10.330000,10.330000,1541600
2019-09-30,10.340000,10.350000,10.290000,10.330000,10.330000,308400
2019-10-01,10.340000,10.340000,10.320000,10.320000,10.320000,50300
2019-10-02,10.340000,10.340000,10.330000,10.330000,10.330000,900
2019-10-03,10.340000,10.360000,10.317000,10.320000,10.320000,67600
2019-10-04,10.320000,10.320000,10.290000,10.320000,10.320000,114600
2019-10-07,10.330000,10.330000,10.270000,10.270000,10.270000,1124500
2019-10-08,10.330000,10.330000,10.270000,10.280000,10.280000,1947000
2019-10-09,10.330000,10.330000,10.270000,10.280000,10.280000,72700
2019-10-10,10.300000,10.300000,10.250000,10.300000,10.300000,194300
2019-10-11,10.310000,10.310000,10.280000,10.300000,10.300000,192300
2019-10-14,10.710000,10.710000,10.250000,10.250000,10.250000,182100
2019-10-15,10.280000,10.310000,10.270000,10.300000,10.300000,193100
2019-10-16,10.300000,10.300000,10.250000,10.250000,10.250000,272700
2019-10-17,10.290000,10.330000,10.260000,10.290000,10.290000,189900
2019-10-18,10.290000,10.300000,10.270000,10.300000,10.300000,153700
2019-10-21,10.290000,10.300000,10.285000,10.300000,10.300000,35800
2019-10-22,10.310000,10.310000,10.290000,10.300000,10.300000,25900
2019-10-23,10.310000,10.310000,10.250000,10.250000,10.250000,87100
2019-10-24,10.250000,10.300000,10.250000,10.250000,10.250000,336000
2019-10-25,10.270000,10.270000,10.250000,10.260000,10.260000,367500
2019-10-28,10.270000,10.290000,10.240000,10.240000,10.240000,184100
2019-10-29,10.240000,10.266000,10.240000,10.240000,10.240000,43700
2019-10-30,10.290000,10.290000,10.240000,10.280000,10.280000,1180300
2019-10-31,10.300000,10.300000,10.259000,10.270000,10.270000,569000
2019-11-01,10.300000,10.300000,10.250000,10.270000,10.270000,65500
2019-11-04,10.280000,10.280000,10.250000,10.250000,10.250000,70200
2019-11-05,10.280000,10.280000,10.250000,10.260000,10.260000,130700
2019-11-06,10.240000,10.260000,10.240000,10.260000,10.260000,6200
2019-11-07,10.240000,10.270000,10.230000,10.270000,10.270000,386500
2019-11-08,10.240000,10.280000,10.240000,10.250000,10.250000,142000
2019-11-11,10.250000,10.260000,10.250000,10.260000,10.260000,15500
2019-11-12,10.250000,10.280000,10.250000,10.250000,10.250000,968100
2019-11-13,10.230000,10.260000,10.230000,10.230000,10.230000,439100
2019-11-14,10.240000,10.250000,10.220000,10.240000,10.240000,2585300
2019-11-15,10.230000,10.250000,10.220000,10.220000,10.220000,69900
2019-11-18,10.240000,10.240000,10.220000,10.230000,10.230000,153400
2019-11-19,10.234000,10.240000,10.230000,10.230000,10.230000,149900
2019-11-20,10.250000,10.250000,10.230000,10.230000,10.230000,17500
2019-11-21,10.200000,10.260000,10.200000,10.260000,10.260000,304900
2019-11-22,10.220000,10.233000,10.220000,10.230000,10.230000,102300
2019-11-25,10.237000,10.240000,10.230000,10.230000,10.230000,4900
2019-11-26,10.244000,10.244000,10.230000,10.230000,10.230000,41900
2019-11-27,10.234000,10.250000,10.230000,10.250000,10.250000,418100
2019-11-29,10.250000,10.250000,10.230000,10.250000,10.250000,1800
2019-12-02,10.241000,10.250000,10.230000,10.240000,10.240000,7500
2019-12-03,10.230000,10.250000,10.230000,10.250000,10.250000,1829500
2019-12-04,10.240000,10.270000,10.240000,10.260000,10.260000,751500
2019-12-05,10.250000,10.300000,10.250000,10.300000,10.300000,460500
2019-12-06,10.270000,10.270000,10.250000,10.270000,10.270000,19800
2019-12-09,10.250000,10.270000,10.200000,10.200000,10.200000,257300
2019-12-10,10.230000,10.270000,10.230000,10.250000,10.250000,599800
2019-12-11,10.240000,10.274000,10.220000,10.240000,10.240000,25900
2019-12-12,10.250000,10.277000,10.200000,10.200000,10.200000,39100
2019-12-13,9.890000,10.380000,9.260000,10.360000,10.360000,315200
2019-12-16,10.360000,10.450000,9.980000,9.980000,9.980000,127500
2019-12-17,9.920000,9.920000,9.450000,9.460000,9.460000,42600
2019-12-18,9.610000,9.759000,9.422000,9.455000,9.455000,92700
2019-12-19,10.300000,10.310000,10.250000,10.280000,10.280000,3589700
2019-12-20,10.290000,10.290000,10.260000,10.270000,10.270000,1005700
2019-12-23,10.250000,10.280000,10.200000,10.200000,10.200000,65000
2019-12-24,10.200000,10.274000,10.200000,10.260000,10.260000,8300
2019-12-26,10.290000,10.300000,10.260000,10.270000,10.270000,567800
2019-12-27,10.290000,10.290000,10.100000,10.100000,10.100000,17000
2019-12-30,10.200000,10.280000,10.200000,10.280000,10.280000,482500
2019-12-31,10.290000,10.290000,10.280000,10.285000,10.285000,8800
2020-01-02,10.250000,10.290000,10.250000,10.290000,10.290000,13100
2020-01-03,10.290000,10.290000,10.260000,10.260000,10.260000,25800
2020-01-06,10.260000,10.290000,10.260000,10.280000,10.280000,124300
2020-01-07,10.400000,10.400000,10.270000,10.280000,10.280000,1131600
2020-01-08,10.250000,10.290000,10.250000,10.290000,10.290000,1887400
2020-01-09,10.300000,10.300000,10.280000,10.290000,10.290000,419900
2020-01-10,10.300000,10.300000,10.200000,10.200000,10.200000,413800
2020-01-13,10.200000,10.300000,10.200000,10.230000,10.230000,117600
2020-01-14,10.230000,10.290000,9.800000,10.250000,10.250000,264700
2020-01-15,10.190000,10.200000,9.970000,10.000000,10.000000,26500
2020-01-16,10.450000,10.450000,9.680000,10.190000,10.190000,262900
2020-01-17,10.350000,10.400000,9.800000,9.900000,9.900000,176900
2020-01-21,11.050000,12.600000,10.500000,10.520000,10.520000,484600
2020-01-22,10.740000,12.263000,10.740000,11.500000,11.500000,437800
2020-01-23,11.450000,12.460000,11.382000,11.830000,11.830000,441800
2020-01-24,11.510000,12.120000,11.510000,11.720000,11.720000,252800
2020-01-27,12.000000,12.142000,11.690000,11.710000,11.710000,289000
2020-01-28,11.710000,12.019000,11.500000,11.800000,11.800000,98600
2020-01-29,11.740000,17.500000,11.695000,17.299999,17.299999,632400
2020-01-30,18.200001,23.860001,16.070000,19.400000,19.400000,1979200
2020-01-31,16.750000,16.990000,15.482000,16.660000,16.660000,329600
2020-02-03,16.400000,16.400000,13.820000,14.250000,14.250000,157700
2020-02-04,13.900000,14.000000,12.800000,12.850000,12.850000,213500
2020-02-05,13.360000,14.690000,13.000000,14.110000,14.110000,211100
2020-02-06,14.890000,14.890000,13.645000,14.230000,14.230000,123800
2020-02-07,14.610000,14.610000,13.910000,14.160000,14.160000,131900
2020-02-10,13.880000,14.310000,12.580000,12.600000,12.600000,165700
2020-02-11,12.660000,13.810000,12.650000,12.810000,12.810000,149200
2020-02-12,12.840000,14.270000,12.840000,14.080000,14.080000,137800
2020-02-13,13.990000,15.480000,13.820000,15.140000,15.140000,106000
2020-02-14,15.370000,16.270000,15.200000,16.270000,16.270000,138500
2020-02-18,16.250000,16.990000,15.710000,16.549999,16.549999,77400
2020-02-19,16.650000,18.424999,16.636000,17.687000,17.687000,141500
2020-02-20,18.139999,19.100000,18.000000,18.410000,18.410000,146500
2020-02-21,19.000000,19.000000,18.316000,19.000000,19.000000,114500
2020-02-24,18.370001,18.500000,17.240000,18.500000,18.500000,111300
2020-02-25,18.680000,20.257999,18.153999,19.580000,19.580000,179700
2020-02-26,19.719999,20.389999,19.719999,20.070000,20.070000,145700
2020-02-27,19.969999,19.969999,17.350000,19.150000,19.150000,188000
2020-02-28,20.820000,20.820000,17.719999,19.080000,19.080000,87900
2020-03-02,18.900000,22.860001,18.900000,22.860001,22.860001,142600
2020-03-03,23.500000,24.049999,20.590000,20.990000,20.990000,96300
2020-03-04,21.370001,25.270000,21.370001,25.100000,25.100000,133400
2020-03-05,24.230000,27.889999,23.160000,23.400000,23.400000,204800
2020-03-06,26.000000,29.219999,24.587999,26.540001,26.540001,189500
2020-03-09,26.400000,26.400000,20.000000,22.950001,22.950001,311500
2020-03-10,23.799999,32.000000,23.799999,25.650000,25.650000,287100
2020-03-11,23.000000,29.775000,22.580000,27.980000,27.980000,288100
2020-03-12,24.049999,26.180000,22.350000,23.330000,23.330000,108400
2020-03-13,24.059999,27.690001,20.059999,22.219999,22.219999,112800
2020-03-16,21.219999,21.219999,11.060000,11.550000,11.550000,473800
2020-03-17,12.760000,13.330000,11.630000,11.690000,11.690000,178600
2020-03-18,11.320000,11.640000,10.170000,10.310000,10.310000,130900
2020-03-19,10.000000,11.170000,10.000000,10.150000,10.150000,130200
2020-03-20,10.360000,11.450000,8.510000,10.150000,10.150000,182900
2020-03-23,10.000000,11.050000,9.130000,11.050000,11.050000,89700
2020-03-24,11.550000,12.445000,10.100000,12.180000,12.180000,120300
2020-03-25,12.640000,12.640000,11.110000,11.750000,11.750000,87700
2020-03-26,12.180000,12.752000,11.650000,11.980000,11.980000,91200
2020-03-27,11.400000,12.500000,11.230000,12.320000,12.320000,39100
2020-03-30,11.460000,12.390000,11.460000,12.120000,12.120000,22900
2020-03-31,11.710000,12.680000,11.710000,12.540000,12.540000,23400
2020-04-01,12.390000,12.810000,11.560000,12.310000,12.310000,31700
2020-04-02,12.820000,12.910000,11.920000,12.270000,12.270000,24600
2020-04-03,12.400000,12.400000,11.630000,11.630000,11.630000,17300
2020-04-06,11.590000,12.200000,11.590000,11.990000,11.990000,17300
2020-04-07,12.700000,12.845000,11.870000,12.000000,12.000000,57200
2020-04-08,12.760000,12.760000,11.500000,11.800000,11.800000,71400
2020-04-09,11.300000,12.000000,10.900000,11.000000,11.000000,176300
2020-04-13,10.900000,11.090000,10.500000,11.090000,11.090000,92500
2020-04-14,10.820000,11.180000,10.290000,10.940000,10.940000,96000
2020-04-15,10.990000,10.990000,10.000000,10.420000,10.420000,68400
2020-04-16,10.420000,10.450000,9.510000,10.130000,10.130000,76200
2020-04-17,10.150000,10.600000,9.730000,9.910000,9.910000,77200
2020-04-20,10.350000,10.350000,9.300000,9.580000,9.580000,81200
2020-04-21,9.300000,9.990000,9.070000,9.630000,9.630000,68900
2020-04-22,10.060000,10.300000,9.620000,9.990000,9.990000,67600
2020-04-23,10.000000,10.540000,9.890000,9.980000,9.980000,83800
2020-04-24,10.240000,10.415000,9.988000,10.110000,10.110000,59400
2020-04-27,10.670000,10.910000,10.440000,10.780000,10.780000,73900
2020-04-28,10.850000,11.190000,10.830000,11.000000,11.000000,111400
2020-04-29,11.000000,11.570000,10.700000,10.930000,10.930000,135000
2020-04-30,11.050000,11.250000,10.050000,10.400000,10.400000,89800
2020-05-01,10.400000,10.940000,10.110000,10.180000,10.180000,95600
2020-05-04,10.220000,12.050000,10.132000,10.640000,10.640000,221100
2020-05-05,11.050000,11.190000,10.650000,10.880000,10.880000,78200
2020-05-06,10.800000,10.980000,10.080000,10.290000,10.290000,94000
2020-05-07,10.270000,10.795000,10.100000,10.190000,10.190000,137400
2020-05-08,10.500000,11.680000,10.500000,11.580000,11.580000,221700
2020-05-11,11.700000,11.990000,11.450000,11.490000,11.490000,204400
2020-05-12,12.210000,13.481000,12.000000,12.220000,12.220000,375100
2020-05-13,12.810000,12.959000,11.100000,11.620000,11.620000,285300
2020-05-14,11.670000,12.980000,11.150000,11.590000,11.590000,375500
2020-05-15,12.240000,12.340000,11.640000,11.980000,11.980000,104700
2020-05-18,12.260000,12.562000,11.550000,11.740000,11.740000,326900
2020-05-19,11.900000,12.050000,11.410000,11.600000,11.600000,124200
2020-05-20,11.610000,11.610000,11.220000,11.340000,11.340000,176100
2020-05-21,11.490000,11.800000,11.000000,11.490000,11.490000,204100
2020-05-22,11.660000,11.690000,11.270000,11.420000,11.420000,157100
2020-05-26,11.700000,11.840000,11.480000,11.520000,11.520000,98900
2020-05-27,11.880000,11.990000,11.130000,11.430000,11.430000,207400
2020-05-28,11.420000,11.690000,11.271000,11.620000,11.620000,97700
2020-05-29,11.700000,11.700000,11.270000,11.500000,11.500000,95400
2020-06-01,11.540000,12.200000,11.510000,12.090000,12.090000,244800
2020-06-02,12.330000,13.050000,12.210000,12.850000,12.850000,473600
2020-06-03,13.100000,13.450000,12.470000,13.350000,13.350000,474900
2020-06-04,13.440000,13.580000,13.210000,13.360000,13.360000,431000
2020-06-05,14.020000,14.020000,13.550000,13.760000,13.760000,566800
2020-06-08,14.170000,14.450000,13.760000,13.870000,13.870000,764400
2020-06-09,14.010000,14.390000,13.710000,14.310000,14.310000,583400
2020-06-10,14.620000,14.680000,14.020000,14.600000,14.600000,779700
2020-06-11,13.880000,14.670000,13.750000,14.340000,14.340000,692100
2020-06-12,14.580000,14.720000,14.251000,14.720000,14.720000,616800
2020-06-15,14.630000,14.950000,14.140000,14.920000,14.920000,1087500
2020-06-16,14.950000,15.500000,14.800000,15.450000,15.450000,1058600
2020-06-17,15.580000,16.400000,15.385000,16.280001,16.280001,1834800
2020-06-18,16.270000,16.750000,16.000000,16.580000,16.580000,1440300
2020-06-19,16.809999,17.740000,16.610001,17.360001,17.360001,3416800
2020-06-22,17.510000,18.090000,17.420000,17.980000,17.980000,1536600
2020-06-23,18.209999,18.368999,15.400000,16.120001,16.120001,2925600
2020-06-24,16.049999,17.459999,16.010000,17.020000,17.020000,1532700
2020-06-25,16.879999,18.070000,16.719999,17.049999,17.049999,1706000
2020-06-26,16.950001,17.219999,15.430000,16.660000,16.660000,8553300
2020-06-29,16.920000,17.160000,16.129999,16.459999,16.459999,436000
2020-06-30,16.280001,17.330000,16.280001,17.330000,17.330000,1127500
2020-07-01,17.400000,17.540001,17.290001,17.290001,17.290001,420900
2020-07-02,17.600000,17.600000,16.900000,17.010000,17.010000,307400
2020-07-06,17.160000,17.489000,16.719999,17.120001,17.120001,207000
2020-07-07,16.879999,17.139999,16.320000,16.350000,16.350000,185400
2020-07-08,16.379999,16.487000,15.900000,16.180000,16.180000,276600
2020-07-09,16.219999,16.320000,15.550000,16.010000,16.010000,232900
2020-07-10,15.900000,16.205000,15.720000,15.920000,15.920000,191100
2020-07-13,16.129999,16.129999,15.230000,15.320000,15.320000,323100
2020-07-14,15.300000,15.950000,15.110000,15.900000,15.900000,240300
2020-07-15,15.950000,16.389999,15.800000,15.830000,15.830000,284300
2020-07-16,15.680000,16.360001,15.665000,16.340000,16.340000,262700
2020-07-17,16.240000,16.358000,15.620000,15.620000,15.620000,147000
2020-07-20,15.490000,15.750000,15.100000,15.290000,15.290000,271600
2020-07-21,15.440000,15.820000,15.300000,15.320000,15.320000,189500
2020-07-22,16.080000,16.309999,15.690000,16.139999,16.139999,324700
2020-07-23,16.049999,16.100000,15.350000,15.650000,15.650000,169300
2020-07-24,15.640000,15.880000,15.310000,15.460000,15.460000,125000
2020-07-27,15.390000,15.650000,15.100000,15.430000,15.430000,112300
2020-07-28,15.340000,15.760000,15.270000,15.310000,15.310000,90600
2020-07-29,15.470000,16.049999,15.470000,16.020000,16.020000,164300
2020-07-30,15.750000,16.180000,15.750000,16.180000,16.180000,167500
2020-07-31,15.990000,16.219999,14.810000,15.350000,15.350000,272600
2020-08-03,15.510000,15.690000,15.255000,15.590000,15.590000,212300
2020-08-04,15.590000,16.780001,15.590000,16.719999,16.719999,314900
2020-08-05,16.860001,16.860001,16.459999,16.780001,16.780001,325900
2020-08-06,16.980000,17.309999,16.549999,17.040001,17.040001,325900
2020-08-07,17.799999,18.000000,17.139999,17.469999,17.469999,405500
2020-08-10,17.799999,18.559999,17.490000,18.459999,18.459999,576400
2020-08-11,18.940001,19.100000,17.080000,17.360001,17.360001,554400
2020-08-12,17.620001,17.740000,17.415001,17.580000,17.580000,264800
2020-08-13,18.240000,19.559999,18.240000,18.959999,18.959999,848300
2020-08-14,20.049999,20.090000,18.590000,18.750000,18.750000,1112600
2020-08-17,18.920000,19.330000,18.370001,18.559999,18.559999,558500
2020-08-18,18.570000,19.040001,17.934999,18.250000,18.250000,298100
2020-08-19,18.150000,18.389999,17.850000,17.910000,17.910000,214400
2020-08-20,17.650000,18.190001,17.650000,18.129999,18.129999,209100
2020-08-21,17.969999,18.510000,17.914000,18.420000,18.420000,295200
2020-08-24,18.570000,18.917999,16.600000,17.200001,17.200001,537500
2020-08-25,17.200001,17.889999,16.959999,17.830000,17.830000,309700
2020-08-26,17.840000,17.840000,17.370001,17.629999,17.629999,198200
2020-08-27,17.490000,17.629999,16.680000,16.879999,16.879999,253700
2020-08-28,16.969999,17.240000,16.760000,17.209999,17.209999,369400
2020-08-31,17.510000,18.059999,17.250000,17.750000,17.750000,448200
2020-09-01,17.610001,18.000000,17.549999,17.930000,17.930000,271900
2020-09-02,17.879999,18.260000,17.530001,17.709999,17.709999,277600
2020-09-03,17.570000,17.570000,16.620001,17.030001,17.030001,324700
2020-09-04,17.030001,17.219999,15.700000,16.040001,16.040001,411000
2020-09-08,15.800000,16.260000,15.580000,15.610000,15.610000,243500
2020-09-09,16.780001,18.420000,16.469999,18.290001,18.290001,656400
2020-09-10,18.160000,18.600000,17.340000,17.660000,17.660000,461800
2020-09-11,17.740000,18.389999,17.330000,17.500000,17.500000,207100
2020-09-14,17.780001,18.139999,17.684999,17.879999,17.879999,142400
2020-09-15,17.879999,18.100000,17.250000,17.379999,17.379999,753600
2020-09-16,17.290001,17.459999,17.010000,17.309999,17.309999,217100
2020-09-17,17.120001,17.830000,17.120001,17.820000,17.820000,203500
2020-09-18,17.990000,18.260000,17.730000,18.160000,18.160000,694100
2020-09-21,17.670000,17.799999,17.350000,17.670000,17.670000,286700
2020-09-22,17.549999,17.620001,17.020000,17.459999,17.459999,218900
2020-09-23,17.410000,17.730000,16.639999,16.680000,16.680000,321400
2020-09-24,16.680000,16.920000,16.125000,16.150000,16.150000,285200
2020-09-25,16.000000,16.790001,16.000000,16.450001,16.450001,252300
2020-09-28,16.650000,16.809999,16.490000,16.709999,16.709999,143600
2020-09-29,16.680000,17.410000,16.639999,17.389999,17.389999,165900
2020-09-30,17.510000,17.709999,16.990000,17.080000,17.080000,233800
2020-10-01,17.030001,18.100000,16.980000,18.080000,18.080000,289800
2020-10-02,17.650000,18.680000,17.520000,18.510000,18.510000,272600
2020-10-05,18.700001,19.420000,18.570000,19.400000,19.400000,295000
2020-10-06,19.580000,19.690001,18.639999,18.740000,18.740000,303700
2020-10-07,19.010000,19.400000,18.809999,19.059999,19.059999,248200
2020-10-08,19.330000,19.510000,19.170000,19.410000,19.410000,165300
2020-10-09,19.719999,19.771000,19.090000,19.430000,19.430000,158000
2020-10-12,19.440001,19.860001,19.100000,19.740000,19.740000,156700
2020-10-13,19.889999,20.070000,19.370001,19.469999,19.469999,187400
2020-10-14,19.389999,19.500000,18.490000,18.530001,18.530001,250400
2020-10-15,18.410000,18.635000,18.100000,18.240000,18.240000,201700
2020-10-16,18.209999,18.450001,18.010000,18.139999,18.139999,216300
2020-10-19,18.100000,18.530001,18.040001,18.190001,18.190001,235500
2020-10-20,18.280001,18.655001,18.100000,18.280001,18.280001,176400
2020-10-21,18.309999,18.530001,17.834999,17.910000,17.910000,157500
2020-10-22,17.910000,18.230000,17.790001,17.830000,17.830000,202800
2020-10-23,18.049999,18.230000,17.700001,17.920000,17.920000,178500
2020-10-26,17.660000,17.801001,17.445000,17.490000,17.490000,239300
2020-10-27,17.500000,17.670000,16.980000,17.059999,17.059999,187200
2020-10-28,16.799999,16.900000,16.190001,16.290001,16.290001,315900
2020-10-29,16.200001,16.730000,16.010000,16.070000,16.070000,221800
2020-10-30,16.070000,16.209999,15.270000,15.550000,15.550000,331900
2020-11-02,15.870000,16.080000,15.600000,15.960000,15.960000,232800
2020-11-03,16.260000,17.030001,16.030001,16.870001,16.870001,334600
2020-11-04,16.900000,17.440001,16.160000,17.350000,17.350000,342400
2020-11-05,17.469999,19.299999,17.469999,18.790001,18.790001,589900
2020-11-06,18.799999,18.920000,18.280001,18.820000,18.820000,296600
2020-11-09,19.520000,19.940001,18.780001,18.820000,18.820000,420700
2020-11-10,19.150000,19.330000,18.400000,19.200001,19.200001,323400
2020-11-11,19.180000,19.660000,18.820000,19.370001,19.370001,332300
2020-11-12,19.219999,19.670000,19.070000,19.370001,19.370001,375700
2020-11-13,19.540001,19.990000,19.270000,19.700001,19.700001,323800
2020-11-16,19.990000,20.420000,19.809999,20.400000,20.400000,382700
2020-11-17,20.100000,20.920000,20.020000,20.639999,20.639999,371400
2020-11-18,20.700001,21.090000,20.650000,20.930000,20.930000,270700
2020-11-19,20.799999,21.490000,20.500000,21.379999,21.379999,178900
2020-11-20,21.209999,21.450001,20.850000,21.000000,21.000000,242300
2020-11-23,21.059999,21.500000,19.879999,20.030001,20.030001,433900
2020-11-24,20.270000,20.450001,19.480000,19.950001,19.950001,316800
2020-11-25,19.809999,21.150000,19.690001,21.040001,21.040001,319500
2020-11-27,21.020000,22.010000,20.840000,21.920000,21.920000,239900
2020-11-30,21.930000,22.225000,21.549999,22.030001,22.030001,329000
2020-12-01,22.230000,22.240000,21.520000,21.670000,21.670000,224600
2020-12-02,21.629999,21.910000,21.306999,21.820000,21.820000,154100
2020-12-03,21.830000,22.709999,21.830000,21.969999,21.969999,209700
2020-12-04,21.889999,22.650000,21.770000,22.450001,22.450001,192300
2020-12-07,22.570000,23.730000,22.290001,22.500000,22.500000,380100
2020-12-08,22.209999,23.350000,21.740000,23.260000,23.260000,256100
2020-12-09,23.500000,23.670000,21.799999,21.910000,21.910000,385300
2020-12-10,21.549999,21.770000,20.535999,21.459999,21.459999,506900
2020-12-11,21.350000,21.490000,20.620001,21.420000,21.420000,324100
2020-12-14,21.760000,21.760000,21.209999,21.459999,21.459999,445500
2020-12-15,21.500000,21.730000,21.209999,21.350000,21.350000,379700
2020-12-16,21.580000,21.580000,20.940001,21.469999,21.469999,475200
2020-12-17,21.559999,22.370001,21.402000,22.160000,22.160000,534500
2020-12-18,22.110001,22.410000,21.160000,21.750000,21.750000,1453300
2020-12-21,21.240000,22.105000,20.930000,21.940001,21.940001,487800
2020-12-22,21.780001,22.850000,21.650000,22.809999,22.809999,452300
2020-12-23,22.690001,22.850000,21.870001,22.540001,22.540001,318900
2020-12-24,22.510000,22.930000,22.020000,22.100000,22.100000,118800
2020-12-28,22.450001,22.450001,21.260000,21.320000,21.320000,253600
2020-12-29,21.389999,21.629999,20.309999,20.750000,20.750000,264700
2020-12-30,20.790001,21.059999,20.370001,21.020000,21.020000,180400
2020-12-31,21.120001,21.139999,20.700001,20.750000,20.750000,202500
2021-01-04,20.850000,20.850000,19.530001,19.950001,19.950001,459200
2021-01-05,20.010000,20.320000,19.610001,19.660000,19.660000,259700
2021-01-06,19.850000,21.110001,19.379999,20.889999,20.889999,387400
2021-01-07,21.719999,22.850000,21.200001,22.790001,22.790001,370900
2021-01-08,22.650000,24.120001,22.559999,24.080000,24.080000,346300
2021-01-11,23.700001,23.750000,22.665001,23.030001,23.030001,275700
2021-01-12,23.350000,24.709999,23.350000,24.620001,24.620001,448300
2021-01-13,24.879999,25.100000,23.900000,23.959999,23.959999,194300
2021-01-14,24.209999,24.780001,24.040001,24.660000,24.660000,175000
2021-01-15,23.309999,24.170000,22.820000,23.080000,23.080000,342800
2021-01-19,23.030001,23.250000,20.930000,21.139999,21.139999,699700
2021-01-20,21.250000,21.450001,20.170000,20.330000,20.330000,335500
2021-01-21,20.650000,20.760000,20.059999,20.500000,20.500000,286400
2021-01-22,20.190001,20.580000,19.709999,20.580000,20.580000,290400
2021-01-25,20.570000,20.740000,19.709999,20.459999,20.459999,282600
2021-01-26,20.700001,20.870001,20.070000,20.230000,20.230000,316000
2021-01-27,19.680000,19.981001,19.100000,19.330000,19.330000,400900
2021-01-28,19.330000,19.889999,19.010000,19.799999,19.799999,442300
2021-01-29,19.709999,19.930000,18.620001,18.889999,18.889999,560600
2021-02-01,18.850000,20.020000,18.764999,19.889999,19.889999,263200
2021-02-02,20.000000,20.292000,19.368000,19.379999,19.379999,234100
2021-02-03,19.139999,19.900000,18.889999,19.879999,19.879999,505000
2021-02-04,19.840000,19.900000,19.340000,19.549999,19.549999,293800
2021-02-05,19.719999,20.077000,19.400000,19.760000,19.760000,360000
2021-02-08,19.719999,20.094999,19.650000,19.940001,19.940001,302300
2021-02-09,20.000000,20.000000,19.245001,19.360001,19.360001,196300
2021-02-10,19.490000,19.726999,18.480000,18.510000,18.510000,435200
2021-02-11,18.500000,18.730000,17.940001,18.049999,18.049999,237800
2021-02-12,18.000000,18.160000,17.610001,17.809999,17.809999,222500
2021-02-16,18.000000,18.490000,17.799999,17.959999,17.959999,271400
2021-02-17,17.799999,18.450001,17.350000,18.200001,18.200001,364300
2021-02-18,18.299999,19.150000,17.510000,19.090000,19.090000,507000
2021-02-19,19.030001,19.370001,18.650000,18.799999,18.799999,255500
